Cell_ID,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,SteadyStateAPs,FrequencyPassAbove,FrequencyPassBelow,RampFirstSpike,ClusterPath,Cluster,WasNoise
NMLCL000727,83.78100666623591,78.5576906688632,2.567034034228368,-2.731469569422958,3.102504058294051,0.9422538735858358,0.9332390738846678,-1.4784528549767135,2.1353935461561178,2.19097377616526,-4.210876836343621,-4.12109755839582,-3.047817837328284,3.1473256955575484,3.3767971829076764,4.144057667732331,3.3016483024043817,4.1987142869586735,0.0,0.0,2.363191389936712,3.463349199074465,0.0,0.0,3.7873421589171774,3.1752894546464514,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.2904770547086252,-80.87264158208221,5.755116300736608,4.875491080622734,2.336407594399609,3.7875536357681177,4.44317291452075,6.177050260598215,0.0,4.216192878969989,5.215013271724128,8.448938501431268,/,-1,False
NMLCL000728,83.94543999964729,80.4835600011294,2.1940275786427925,-2.350973118846638,3.0816475643053494,0.9149619494336684,0.9149619494336684,0.0,2.113380131836242,2.116158455875639,-4.290557034811405,-4.273163276732162,-1.6145388006551569,3.5624939839793464,3.6876705206450175,3.4843456567427507,3.1695003324275928,4.0760110719654215,0.0,0.0,2.279608015157041,3.410780688074383,0.0,0.0,3.667792334773456,3.1122525177803597,0.0,0.0,-41.6666666666667,-33.3333333333333,-0.29320293880091586,-83.82552948093759,5.691375748310128,4.838712883858277,2.307132888927621,3.7138679445593863,4.533710703487293,6.317833498648138,0.0,4.216192878969989,5.596994144517233,8.44880043874696,/,-1,False
NMLCL000729,89.52838400090549,84.7259911132392,2.4897215252527447,-2.5916136357494866,2.9374409017748726,0.8773739421314747,0.8482257012382937,-2.51156387797138,1.9827972623603736,1.979621945347641,-4.495517197852682,-4.477480455435243,-1.6413880605481226,3.580312154954016,3.7308718444534836,3.675945411430418,3.1107143390422247,4.067769038858993,0.0,0.0,2.22638202072693,3.4198618255255275,0.0,0.0,3.699615815691721,3.1420322614712983,0.0,0.0,-40.0,-40.0,-0.4062389226133368,-87.9281261908484,5.509808321389201,5.0120177247651645,2.2650940865739337,3.8077323871198163,4.4295428925310185,7.185674059500466,0.0,4.2661301087082855,5.069125529695693,8.450480548908644,/,-1,False
NMLCL000730,88.22382833306999,84.551866666051,2.2465441098367176,-2.3593040313319293,3.0089319186945183,0.8773739421314747,0.8383177092574539,-2.7787520667997105,1.9036601711662355,1.9002229083357904,-4.587479207426831,-4.5788906681786115,-1.0950609444725532,3.6642884096653447,3.7940420224461673,3.51870511643286,3.0183174597634315,3.9279930733322237,0.0,0.0,2.102188995382009,3.3358203028111064,0.0,0.0,3.560203722236337,3.0778536842266546,0.0,0.0,-40.0,-40.0,-0.3940333665931957,-91.0221272452279,5.38722708244962,5.015231719993912,2.2516832929782806,4.077560874098603,4.373085405756053,6.393845668026742,0.0,4.266079227675276,5.315077799413375,8.447922308505548,/,-1,False
NMLCL000731,86.1970826663291,82.4540960019156,2.263693000501636,-2.3977725741377958,2.959470110919439,0.9056965714071736,0.8963445426734583,-1.5255755493643426,2.162245882531729,2.201218994574558,-4.241422064225453,-4.18228171606197,-2.668319957027792,3.4447681119864475,3.5918281548079984,3.6553443386820765,3.2476484113269817,4.169598917860445,0.0,0.0,2.3479048947967502,3.4669490978309314,0.0,0.0,3.767053526591084,3.174326925306994,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.2978349347472861,-81.51357643282171,5.762788896529213,4.874084345865484,2.3178075509055134,3.6868965645462386,4.469887975862412,6.765219686937042,0.0,4.216192878969989,5.0969104031631005,8.453420102018367,/,-1,False
NMLCL000732,82.9685800007798,78.46019666842541,2.4319396604075094,-2.6035698932581823,3.426096332065431,0.8963445426734583,0.8869042271885342,-1.5379197462292382,2.0561283385166917,2.0880216210482567,-4.346036282552404,-4.287344615694857,-2.660093507098627,3.5674690915454463,3.7057796028739647,3.587588842669602,3.1360467849738884,4.032064276018246,0.0,0.0,2.2677575541038126,3.393914677028147,0.0,0.0,3.6257675648529983,3.083669624822083,0.0,0.0,-33.3333333333333,-25.0,-0.20854281480214684,-79.7324737537194,5.671246935318324,4.707403860720108,2.408692866667531,3.8070550896348982,4.661244399795538,6.698054257695626,0.0,4.216192878969989,5.609368380698826,8.45274742189177,/,-1,False
NMLCL000733,89.27838400083309,85.1731786655404,2.346849242284999,-2.4499496776470115,2.9794150902267305,0.8677519561040115,0.8283105657598477,-2.794262555254396,1.8580269245846357,1.8544288853015216,-4.608167297131491,-4.593370838331052,-1.4852311517332788,3.3598304405506854,3.520363000380313,3.7504312203769485,3.195291465388424,4.102242798043686,0.0,0.0,2.2653705162028674,3.41229994942544,0.0,0.0,3.7098146120365083,3.1375465161283578,0.0,0.0,-30.0,-30.0,-0.28059126234731885,-85.1020192041818,5.585822847934796,4.912489671353613,2.311705602214084,3.8994415913411022,4.456619654351603,6.704486112102826,0.0,4.216192878969989,5.543317065079398,8.452447761727901,/,-1,False
NMLCL000734,90.04795999962342,87.97277466912671,1.754107897460026,-1.8415624664176884,2.5037202348613263,0.8482257012382937,0.8182022662053825,-2.5579961950645838,1.9407102458185577,1.9603553486889331,-4.593356298825992,-4.565968010129863,-1.9857350193902583,3.8506820191178144,3.923904627273234,2.937722506991082,3.342353981382499,4.333997452009567,0.0,0.0,2.3653562235291004,3.5751494548912874,0.0,0.0,3.9554847765103776,3.3259390391116925,0.0,0.0,-40.0,-50.0,-0.3094284541347859,-81.3874630426013,5.932965186771172,5.099023615745656,2.253681836520122,3.4745506872827323,4.199059957334408,6.630665800222076,0.0,4.216192878969989,5.799909457150003,8.449288503528408,/,-1,False
NMLCL000735,86.88316181895772,82.82760242334109,2.335852566010068,-2.4636896752548867,2.9967180455566464,0.9149619494336684,0.9149619494336684,0.0,2.104998542773923,2.1105940672015646,-4.3304646104425375,-4.307266064996671,-1.8485494225518575,3.5731940973768173,3.7130779707833415,3.599210616798951,3.118890753365789,4.044645971057778,0.0,0.0,2.2725146037630064,3.4348161640290304,0.0,0.0,3.6657325162901198,3.1494640760215242,0.0,0.0,-40.0,-40.0,-0.3937603322509617,-89.133680202934,5.461989670110378,5.021628886173689,2.2604289103793103,3.897870815563127,4.373085405756053,6.99403100747268,0.0,4.216192878969989,5.4818602803582595,8.453891199626378,/,-1,False
NMLCL000736,88.4545309085451,85.93281333240499,1.9178734930480508,-2.0234470291249456,2.527820325039,0.8182022662053825,0.7976738711822781,-2.237837095372349,1.8863544766909108,1.9104994542696931,-4.658710444788118,-4.623735782062597,-2.1960843650078785,3.9369262042678703,4.013082898043431,2.9746751105797005,3.3192968655807804,4.295518493085532,0.0,0.0,2.218899372600417,3.4861677362096013,0.0,0.0,3.912693731940824,3.26186544598752,0.0,0.0,-40.0,-40.0,-0.2350359637386497,-80.7481016753826,5.980042417563992,5.04147191226926,2.2593537124527385,3.5344168057320102,4.233037201212057,6.655546325893707,0.0,4.266226324471453,4.8419800630156535,8.450815248229391,/,-1,False
NMLCL000737,81.7081280000651,73.9262960016106,2.940131273899753,-3.1324320680123576,3.4406495569951856,0.9332390738846678,0.9332390738846678,3.819167204710465e-14,1.9985243460239444,2.0794238415231776,-4.299644072626063,-4.137859541878206,-3.5798529614159627,2.6508355187932566,2.904207625526529,4.282774170823097,3.2538932492596078,4.039389035831186,0.0,0.0,2.253349101958596,3.299951127847049,0.0,0.0,3.5866922661771183,2.929506547219209,0.0,0.0,-38.4615384615385,-30.7692307692308,-0.26135444497362903,-81.64190193630891,5.672592747216799,4.6996825066783705,2.3678129791175047,4.155718279510487,4.968147120603757,6.315691220096742,0.0,4.216192878969989,5.799909457150003,8.448588376789768,/,-1,False
NMLCL000738,91.3896079985051,87.80162056824459,2.22588179064791,-2.306579890565686,2.8045797260802123,0.8580364872426698,0.8182022662053825,-2.810049821034629,1.889839657498984,1.9002229083358315,-4.620097203710452,-4.59325947482491,-1.9682441958484718,3.5778688704054202,3.6996910680607074,3.4559384077862365,3.0952010036803617,4.038577818089902,0.0,0.0,2.127195198623145,3.3783311132062326,0.0,0.0,3.685853573877311,3.1415348378417685,0.0,0.0,-40.0,-40.0,-0.3152432630677383,-88.02670870836491,5.548006486251294,5.019501041291576,2.2605051212048832,4.045669153095986,4.328546905726746,6.966730116117379,0.0,4.216192878969989,5.745440548572036,8.453336655348641,/,-1,False
NMLCL000739,81.7238657139078,77.7925466675718,2.3077911445909773,-2.491266712653814,3.0539457708673576,0.9600432761357888,0.9600432761357888,-3.641531520770447e-14,2.3211432354557937,2.3761106470038165,-4.018177659918698,-3.941763747666327,-2.9041515567994933,3.423500910337592,3.584512360499785,3.751414408862495,3.2828190526038004,4.20697757480137,0.0,0.0,2.4383159562586507,3.5275978397083936,0.0,0.0,3.801843201745541,3.2181324596407204,0.0,0.0,-36.363636363636395,-45.454545454545496,-0.3262346130566287,-82.3772824154336,5.706621425138986,4.919744724577141,2.309576552010176,3.6456424345409983,4.415724522903239,6.462750746813699,0.0,4.216192878969989,5.176533608739092,8.452261042780194,/,-1,False
NMLCL000740,84.7809466674175,76.8172742850338,2.9620220435367455,-3.119219844072483,3.871729706956077,0.9056965714071736,0.8869042271885342,-2.103594755772201,2.0201348307247544,2.0794238415231776,-4.338356583039629,-4.216761754912181,-3.3218572286411487,3.0173152878337963,3.3044967532423715,4.401096227267723,2.9227179016630087,3.860502130409256,0.0,0.0,2.1299354560232846,3.299101459194252,0.0,0.0,3.490037766039213,2.9966994107260363,0.0,0.0,-25.0,-25.0,-0.23530863264849716,-86.07145860246901,5.3542095570798285,4.684696777265704,2.3707656122162537,3.851246997153262,4.91045557564328,6.511255702573784,0.0,4.216192878969989,5.469014425932096,8.521109943438772,/,-1,False
NMLCL000741,84.39657600075591,78.4718699991123,2.683903615946022,-2.842833263130241,3.292905492412441,0.9332390738846678,0.9241422677377494,-1.4899095112294432,2.0678439235436654,2.102188995381978,-4.306635516319333,-4.234496538302864,-2.847498200912169,3.2673260453571977,3.4829565246860508,4.070829142659645,3.1370468556122715,4.020149245741154,0.0,0.0,2.2163926623944312,3.3783311132062326,0.0,0.0,3.6242335205411895,3.078383806052082,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.3315316941886158,-86.7349520698856,5.481646845963313,4.883803055754988,2.3092678066941863,4.00502187375897,4.628043974789126,6.742546486562064,0.0,4.216192878969989,5.599053797290057,8.451002237304326,/,-1,False
NMLCL000742,87.1665999990319,83.08635199920491,2.3413362575306413,-2.4662627702797417,3.1969937741964327,0.8773739421314747,0.8580364872426698,-2.1458680080104138,1.8722910035602132,1.8616120643800236,-4.5738416318559345,-4.5636660318329625,-1.210583489350607,3.385408093889177,3.5184503449132385,3.5528831996821104,3.085776153895633,3.9284461915853455,0.0,0.0,1.9139016345029347,3.240463371972304,0.0,0.0,3.528949712421654,3.0109742829553032,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.270505673067234,-84.5503016238237,5.640100218988772,4.748338691606303,2.3251933653788512,4.203873704040907,4.6827810390988285,6.181054968739468,0.0,4.216192878969989,5.478241495391005,8.4459511093935,/,-1,False
NMLCL000743,84.4526720008908,78.040920001828,2.757703737015297,-2.91677088019027,3.5409985409139297,0.9149619494336684,0.9056965714071736,-1.5134639739291729,2.148909842632276,2.1986675135806046,-4.173126964776398,-4.075793665910701,-3.1219138770693498,2.8232341735911413,3.126165082523736,4.472968885245878,3.1178723501734984,4.0017957400248365,0.0,0.0,2.238730007594416,3.3775455236737786,0.0,0.0,3.605639051237449,3.0852499374934754,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.3082468314416247,-82.0460748654015,5.5468960806196765,4.714756561733387,2.3938428657934336,3.992448427628873,4.639233705379628,6.539425520295359,0.0,4.216192878969989,5.46151182973094,8.482197335815258,/,-1,False
NMLCL000744,84.6436500008508,77.8139750017652,2.816958847160232,-2.9744553592508374,3.5637956280994416,0.9149619494336684,0.9056965714071736,-1.5134639739291729,2.138111460190285,2.1858115345190945,-4.188037253758431,-4.0883207015262535,-3.143707403819316,2.8334562776546317,3.1337851160263983,4.462455616348317,3.1066009242949932,3.989086017291013,0.0,0.0,2.223894020616533,3.368069994037244,0.0,0.0,3.5933645519179125,3.0773232812230082,0.0,0.0,-25.0,-33.3333333333333,-0.31329498992375,-82.047112056876,5.5438695245039415,4.703759298530311,2.391470057182418,4.002866742867812,4.661244399795538,6.525175285936228,0.0,4.216192878969989,5.650371051888571,8.478412989642768,/,-1,False
NMLCL000745,83.8044933342257,79.14974666820359,2.4611218415420457,-2.623887891548641,3.202604218409422,0.9422538735858358,0.9422538735858358,0.0,2.2088346082327903,2.2725146037630326,-4.117802272794163,-4.016468452899686,-3.1594203644904,3.03138239488421,3.2099926518085846,3.877655666165901,3.263628447219679,4.126318325546193,0.0,0.0,2.334613585756223,3.3962314065935586,0.0,0.0,3.691036635100076,3.0650457144864123,0.0,0.0,-35.7142857142857,-42.8571428571429,-0.2830845471149362,-75.4830033411338,5.893685998993819,4.654472753618352,2.4078097947447787,3.7658802780123417,4.764568863809772,6.431432836135903,0.0,4.216192878969989,5.754780568735641,8.450076791854105,/,-1,False
NMLCL000746,87.5275919996266,84.35485599950029,2.1169172624078376,-2.235002413093211,3.0636176622187485,0.8773739421314747,0.8580364872426698,-2.1458680080104093,1.9603553486888976,1.9505810377363184,-4.496082317924857,-4.492525360617275,-0.6025579100517559,3.5387238047822303,3.6437349648450637,3.305336404313465,3.1168529087787578,4.001374674879167,0.0,0.0,2.1161584558755777,3.3209615496468694,0.0,0.0,3.5933645519179063,3.0493473054968203,0.0,0.0,-38.4615384615385,-38.4615384615385,-0.3135677060718919,-82.625743934111,5.731137634605041,4.753314886403153,2.3247040917980315,3.865883747384081,4.639233705379628,6.35294420944126,0.0,4.216192878969989,5.09758303549506,8.448938501431268,/,-1,False
NMLCL000747,89.99171999965591,87.26218222117079,1.9858164438571144,-2.077435505688681,2.7457319242655966,0.8580364872426698,0.8383177092574539,-2.1753620898710166,1.875825457259628,1.8933127339952636,-4.651373112308648,-4.621537540032647,-2.0584315411624763,3.755024671913411,3.8429816947404736,3.121372874173137,3.1400410806462884,4.063820256398606,0.0,0.0,2.1858115345190945,3.3806841856718184,0.0,0.0,3.6858535738773055,3.1168529087787458,0.0,0.0,-40.0,-30.0,-0.278078686209823,-86.9615051029714,5.6664296296328125,4.989539397187321,2.252498868910941,3.9260843943132033,4.373085405756053,6.74516106898827,0.0,4.216192878969989,5.633633477016562,8.453636049304702,/,-1,False
NMLCL000748,84.836034667563,80.2453853356603,2.4484466809021748,-2.5997039661393844,2.9907307020823795,0.9332390738846678,0.9241422677377494,-1.4899095112294534,2.2819613480730534,2.316612492385703,-4.072139896520349,-4.014843910499034,-2.6422195570353835,3.2582733317210377,3.4736519997515565,4.069906610468362,3.2956955467599838,4.237370643234788,0.0,0.0,2.4383159562586507,3.550334763025245,0.0,0.0,3.849042388527335,3.2658278368610563,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.2578984816460458,-83.862692149252,5.62539418248689,5.01995738936695,2.3077217426109384,3.726960450162397,4.297712899864374,6.653970344503987,0.0,4.216192878969989,5.2109690277771215,8.453194289074252,/,-1,False
NMLCL000749,90.67379200082621,87.2838266656595,2.175397346123104,-2.2626515606592883,2.961399174935165,0.8283105657598477,0.7872494493151819,-2.8591697611115308,1.7154395165508078,1.690273511839768,-4.844715990459546,-4.86245621429096,1.639768589537081,3.7335879668970935,3.8381020506894696,3.2954344038736605,3.1290181457283355,3.982240864178409,0.0,0.0,2.023184269483889,3.2706495338381925,0.0,0.0,3.585416291509536,3.0126736545234034,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.286306404694364,-86.3187753544374,5.57909791359336,4.877246720796376,2.3018852234932763,4.175401219744605,4.57013638148707,6.696793347036649,0.0,4.216192878969989,5.645826115560429,8.448790576397231,/,-1,False
NMLCL000750,87.3099520009697,83.358122666009,2.3124782884764583,-2.435539289835616,2.9312001727444352,0.8773739421314747,0.8482257012382937,-2.51156387797138,1.8651843968504405,1.8828571069044755,-4.600583575123666,-4.559163200313825,-2.3453934910808387,3.5117506856606604,3.6312338540325033,3.43791729929726,3.2750128111174432,4.138142159641684,0.0,0.0,2.167530895776649,3.3374577288998104,0.0,0.0,3.7123481411836785,3.0773232812230207,0.0,0.0,-38.4615384615385,-38.4615384615385,-0.2715688068819676,-77.5543158976233,5.913415392677921,4.747440340819002,2.371625947773381,3.8733856859811113,4.57013638148707,6.4107957972012,0.0,4.216192878969989,5.406738878161877,8.445862091452474,/,-1,False
NMLCL000751,88.7450399996002,85.3003999989634,2.189592907401689,-2.296314169848317,2.658430105264281,0.9149619494336684,0.9056965714071736,-1.5134639739291729,2.1244474115744265,2.1244474115744265,-4.358439910232764,-4.345697585904427,-1.3745280717704529,3.772518488539239,3.8765046106745027,3.289399638639475,3.1990564257113743,4.169954798685344,0.0,0.0,2.3951818721268583,3.54967335647847,0.0,0.0,3.822452736173585,3.2737058257796825,0.0,0.0,-37.5,-37.5,-0.33713180553821404,-91.20664770622271,5.484950658953762,5.32080517962157,2.184022039227796,3.964540812108234,4.050276549873368,7.706577466797885,0.0,4.216192878969989,5.656313541293078,8.454013844880912,/,-1,False
NMLCL000752,58.944404572092296,58.7682246673658,0.3405134925384541,-0.5236767541585257,1.0441079917019955,1.2016533715201292,1.2085533077843449,1.1877785205073101,3.1249794881165918,3.1330405581714564,-2.934441411751284,-2.9227021345954407,-1.3449881197873172,3.5142098941711915,3.5063902515439644,-1.0468106267994617,4.33248638898238,5.367752715893888,0.0,0.0,3.400848825923669,4.6217225978362,0.0,0.0,4.940540926899869,4.303489329173053,0.0,0.0,-14.285714285714299,-14.285714285714299,-0.04160472900697886,-15.215094975722,8.234254173358554,5.008254961183689,4.230589585006752,1.096691835963028,4.265897827682739,7.433136594181183,0.0,4.216192878969989,5.619611359450663,8.503926406655713,/,-1,False
NMLCL000753,77.006100000633,76.7782514311172,0.4217587747183693,-0.5195658664108369,0.8107624757497978,0.8079907446441833,0.8079907446441833,0.0,2.047250687564254,2.064927869793323,-4.3577040393998905,-4.335454731289181,-1.8135621676398623,3.9024668577251154,3.9027193720303277,0.057654842254143024,3.7196313744040657,4.928281870885804,0.0,0.0,2.7080313209239866,4.203198708539229,0.0,0.0,4.5920715881941865,3.998844553984828,0.0,0.0,0.0,-11.1111111111111,-0.027785956401880217,-18.3937762432425,8.036851729191943,4.691689917306455,3.9384537738064336,1.5749180530859512,4.521267870852921,6.728147252449948,0.0,4.216192878969989,5.201465510407759,8.46807670324492,/,-1,False
NMLCL000754,62.5507533338301,62.838864000345,-0.5088632790606663,0.7229863478066251,-0.290175524609112,1.1073324241973126,1.1149122692452167,1.2855271311650762,3.196234035202184,3.195291465388433,-2.95069115431572,-2.950532973897337,-0.03770948012011592,3.723876297915608,3.7025188187972553,-1.789416698978509,4.942679110419902,5.880384167227117,0.0,0.0,3.936117953599047,5.03265131056124,0.0,0.0,5.3926799461574415,4.6428990082195645,0.0,0.0,0.0,0.0,0.0,-14.5192633631056,8.070845384383105,5.462961055058292,4.196554037934952,1.1292967965628904,3.922083775727209,7.436342399630543,0.0,4.216192878969989,4.824384739563727,8.499951846606669,/,-1,False
NMLCL000755,70.713533334604,70.81600000004771,-0.2118303633283574,0.2879221982169848,0.14808498548191634,0.9241422677377494,0.9241422677377494,-3.8635761256954697e-14,2.7805558657227483,2.784829806026685,-3.4535117975247998,-3.4478359397967595,-0.8526203621981031,3.671013990197199,3.658247619031784,-1.385584352299139,4.4093033805140385,5.42098051771332,0.0,0.0,3.39159256776113,4.603899377853376,0.0,0.0,4.980009033655542,4.2836800357676665,0.0,0.0,0.0,0.0,0.0,-12.979956027182801,8.235891493853224,5.0365479471751184,4.405443961746932,1.0575159626353725,4.281931883289977,6.786657584354961,0.0,4.216192878969989,4.838957036950924,8.479599527765345,/,-1,False
NMLCL000756,63.7672308577081,63.4083860020111,0.6022760636512049,-0.8310642927712758,0.9982149284248326,1.0842419447666545,1.0842419447666545,0.0,2.854823987002331,2.86274555828012,-3.3045527177699197,-3.2939541601231417,-1.2584741251177791,3.706498955830066,3.714855909751042,1.092252841257119,4.2636324028220365,5.335222172412807,0.0,0.0,3.30503403468087,4.586456788995152,0.0,0.0,4.92811517447594,4.2901690853005805,0.0,0.0,-14.285714285714299,-14.285714285714299,-0.03338226939750034,-18.9533037086273,8.020429664396188,5.029643531438465,3.8911155821558165,1.1797703428542985,4.249602485971358,7.41948228125711,0.0,4.216192878969989,5.61974931814331,8.491175440672746,/,-1,False
NMLCL000757,74.4295660616081,74.24111332960959,0.3604178343134227,-0.4593252299683168,0.6894926093117104,0.8677519561040115,0.8580364872426698,-1.5764273430261544,2.4542706826959573,2.4403242735739297,-3.902998152533364,-3.9168432689371433,1.4530754492942557,3.987580017226621,3.99088563071078,0.5748199648205431,4.054678441956468,5.179191384261111,0.0,0.0,3.1168529087787578,4.468305041439792,0.0,0.0,4.799961882840164,4.199750939828252,0.0,0.0,-25.0,-25.0,-0.05775027499263264,-21.1142790600483,7.988359998950631,4.915870663253028,3.768986720533668,1.2333236937615453,4.313248740077743,7.505244262320211,0.0,4.216192878969989,4.836278539249559,8.488449230271598,/,-1,False
NMLCL000758,79.08322666634841,77.2805013371359,1.6391769512795884,-1.8323910441182047,1.8302612087496604,0.8283105657598477,0.8079907446441833,-2.221756511126063,2.1780178591176127,2.1832203859046326,-4.255787107477799,-4.244409407538947,-1.292653688868493,4.0117951303128185,4.0614584190705525,2.5603420346050507,3.4422102987555285,4.7533148864031585,0.0,0.0,2.564677616697232,4.120727407352925,0.0,0.0,4.457821038666894,3.930934678589592,0.0,0.0,-18.181818181818198,-27.2727272727273,-0.05553745726413479,-32.0689518214121,7.862610086389773,4.664504613508752,3.2476748585226622,1.4331659838037625,4.508668261337892,7.268184519183944,0.0,4.216192878969989,4.479186545261173,8.480474176225501,/,-1,False
NMLCL000759,69.062165999489,68.88660000015929,0.3395073663560931,-0.460805429548872,0.9203593283639182,0.9600432761357888,0.9600432761357888,0.0,2.6181451286841484,2.6380982555650383,-3.6618376388311193,-3.6392192488990407,-1.8382255441126556,3.939008946423192,3.939891793202552,0.18847798288754547,3.9762126757243377,5.11242334800474,0.0,0.0,3.072003720493224,4.421551512501899,0.0,0.0,4.73951999087192,4.154536390789204,0.0,0.0,-12.5,-12.5,-0.027878375950512502,-21.2388621614625,7.991697666121928,4.858567592695712,3.7553086366121664,1.2638716670411372,4.358458545039252,7.2261973310940375,0.0,4.216192878969989,4.658990885942601,8.471080804561824,/,-1,False
NMLCL000760,66.4559942850374,66.2792100040196,0.3415030136633565,-0.4778024442996094,0.4195397870540735,1.0199263227041622,1.0281956541113664,1.3838839909779084,2.8614296464617603,2.86274555828012,-3.3622900119373327,-3.3592322796971508,-0.5470983063062399,3.8590991940015416,3.8602363889604474,0.2371580882201445,4.659065003976725,5.652088063516293,0.0,0.0,3.663373230944723,4.845978470735019,0.0,0.0,5.199793653685329,4.499241270488342,0.0,0.0,-20.0,-20.0,-0.047663047347568537,-17.4480098942405,8.019509788906992,5.2881389104925445,3.9924905822856656,1.1867070485015847,4.050276549873368,7.010538766622157,0.0,4.216192878969989,4.6414581514283215,8.515382549062268,/,-1,False
NMLCL000761,63.4307840008041,62.993381334651396,0.6967192023088891,-0.9508098177752241,0.6490031535770839,1.1149122692452167,1.1073324241973126,-1.2773647497281884,2.9001726881506804,2.9052268449237286,-3.2871754978220116,-3.2807299692347023,-0.9308946932220641,3.853719700760593,3.8694542701787316,1.5540872887758377,4.557899937236794,5.569303181868618,0.0,0.0,3.5615122551787373,4.771416960056041,0.0,0.0,5.1279010213050285,4.438151433041659,0.0,0.0,-20.0,0.0,0.0,-19.337954414284603,7.998875112776872,5.230754215826666,3.8626678900704263,1.1607519649927225,4.089598609651104,7.436304950335486,0.0,4.216192878969989,5.2572358633493765,8.492479120643393,/,-1,False
NMLCL000762,71.7478922218633,71.6597200004162,0.184838415613272,-0.2491766422660016,0.5692383619281297,0.9241422677377494,0.9241422677377494,3.8635761256954697e-14,2.601207899252404,2.6063192572389133,-3.718584619394241,-3.71168326519196,-0.9643234061931396,3.9836190404786183,3.9810965265341602,-0.4644278407916999,4.073663128939028,5.188614542254997,0.0,0.0,3.1148109028996327,4.463806405279659,0.0,0.0,4.804876892120887,4.192645632653618,0.0,0.0,0.0,0.0,0.0,-23.3212639714606,7.942128536003658,4.9402115694269595,3.6339536613429577,1.2553395681036443,4.313248740077743,7.261545967578419,0.0,4.216192878969989,5.228554856262789,8.48650890926392,/,-1,False
NMLCL000763,63.71432666671699,63.1916880021873,0.7900106757841848,-1.0608323607258765,1.7674770283917132,1.0764250965557345,1.0842419447666545,1.31939909678948,2.7603656710569435,2.7719527919539715,-3.4102070532348847,-3.3905743250902067,-1.72801111392188,3.7496961891080183,3.7429429505671297,-0.9505328549917568,4.02262609932612,5.154506648794807,0.0,0.0,3.089975946205315,4.445876766582193,0.0,0.0,4.779959988949632,4.1805727533656345,0.0,0.0,-12.5,-12.5,-0.02819159874021682,-22.492597561712,8.050965312433902,4.900736712159377,3.7158608598552014,1.3587225143182815,4.343614559484776,7.3576121391346545,0.0,4.216192878969989,5.669596854352736,8.481243043613476,/,-1,False
NMLCL000764,55.633808429881704,56.331842002452895,-0.9583081589205042,1.3581617187297468,-1.5000434874106572,1.0996946859980428,1.0842419447666545,-1.8394853927823256,3.089975946205315,3.081558648914774,-3.0280647218509067,-3.047634069895621,1.7547279280884207,3.950775701632248,3.9604726043262137,1.1901788554740058,4.752520357400381,5.6985183248001015,0.0,0.0,3.8082496051916235,4.8998796568334635,0.0,0.0,5.216050220739186,4.512717434444419,0.0,0.0,0.0,0.0,0.0,-11.999739497795,8.209597642707411,5.268227947641862,4.471272228669508,0.9766296596518352,4.050276549873368,7.291255579812722,0.0,4.216192878969989,5.193882292147712,8.507164496025549,/,-1,False
NMLCL000765,70.44444666675791,70.2416533349515,0.3831846545984176,-0.5085397155292061,1.099349749664955,0.9688206942725076,0.9600432761357888,-1.445288823133137,2.5212263200402933,2.508189040840979,-3.808269669902229,-3.820859475423537,1.3821424584204134,4.057601193825453,4.060708232237438,0.5476251953365906,4.128916761796532,5.233828897491173,0.0,0.0,3.1695003324275928,4.504347973856711,0.0,0.0,4.845163722583216,4.225828886186797,0.0,0.0,-14.285714285714299,-14.285714285714299,-0.029212248413461664,-27.1910637017588,7.905734678901057,5.010483612593198,3.4444430669844532,1.2984623039262828,4.249602485971358,7.314106428505089,0.0,4.216192878969989,5.181772789208691,8.49400264885913,/,-1,False
