,Model_ID,Model_Name,Filename
680,NMLCL000759,Layer 1 Continuous Non-accommodating Large Axon Cell (3),cNAC187_L1_DLAC_612b4ae64f_0_0
681,NMLCL000760,Layer 1 Continuous Non-accommodating Large Axon Cell (4),cNAC187_L1_DLAC_d51b8a96ed_0_0
682,NMLCL000761,Layer 1 Continuous Non-accommodating Large Axon Cell (5),cNAC187_L1_DLAC_d80e9f2875_0_0
683,NMLCL000762,Layer 1 Continuous Non-accommodating Horizontal Axon Cell (1),cNAC187_L1_HAC_369e749269_0_0
684,NMLCL000763,Layer 1 Continuous Non-accommodating Horizontal Axon Cell (2),cNAC187_L1_HAC_cc210b8244_0_0
685,NMLCL000764,Layer 1 Continuous Non-accommodating Horizontal Axon Cell (3),cNAC187_L1_HAC_dfd993e67b_0_0
686,NMLCL000765,Layer 1 Continuous Non-accommodating Horizontal Axon Cell (4),cNAC187_L1_HAC_f7023f0666_0_0
687,NMLCL000766,Layer 1 Continuous Non-accommodating Horizontal Axon Cell (5),cNAC187_L1_HAC_f8c9772d9d_0_0
688,NMLCL000767,Layer 1 Continuous Non-accommodating Neurogliaform Cell with dense axonal arborization (1),cNAC187_L1_NGCDA_35e9de081b_0_0
689,NMLCL000768,Layer 1 Continuous Non-accommodating Neurogliaform Cell with dense axonal arborization (2),cNAC187_L1_NGCDA_886ddf503d_0_0
690,NMLCL000769,Layer 1 Continuous Non-accommodating Neurogliaform Cell with dense axonal arborization (3),cNAC187_L1_NGCDA_9c428321ae_0_0
691,NMLCL000770,Layer 1 Continuous Non-accommodating Neurogliaform Cell with dense axonal arborization (4),cNAC187_L1_NGCDA_c1b837d894_0_0
692,NMLCL000771,Layer 1 Continuous Non-accommodating Neurogliaform Cell with dense axonal arborization (5),cNAC187_L1_NGCDA_cef6c2b159_0_0
693,NMLCL000772,Layer 1 Continuous Non-accommodating Neurogliaform Cell with slender axonal arborization (1),cNAC187_L1_NGCSA_51e1d4ecd6_0_0
694,NMLCL000773,Layer 1 Continuous Non-accommodating Neurogliaform Cell with slender axonal arborization (2),cNAC187_L1_NGCSA_569d800dfe_0_0
695,NMLCL000774,Layer 1 Continuous Non-accommodating Neurogliaform Cell with slender axonal arborization (3),cNAC187_L1_NGCSA_6fcd70b510_0_0
696,NMLCL000775,Layer 1 Continuous Non-accommodating Neurogliaform Cell with slender axonal arborization (4),cNAC187_L1_NGCSA_96296dfc3f_0_0
697,NMLCL000776,Layer 1 Continuous Non-accommodating Neurogliaform Cell with slender axonal arborization (5),cNAC187_L1_NGCSA_eb27dd33ff_0_0
698,NMLCL000777,Layer 1 Continuous Non-accommodating Small Axon Cell (1),cNAC187_L1_SLAC_16735ed026_0_0
699,NMLCL000778,Layer 1 Continuous Non-accommodating Small Axon Cell (2),cNAC187_L1_SLAC_1b78a7b294_0_0
700,NMLCL000779,Layer 1 Continuous Non-accommodating Small Axon Cell (3),cNAC187_L1_SLAC_26e7460577_0_0
701,NMLCL000780,Layer 1 Continuous Non-accommodating Small Axon Cell (4),cNAC187_L1_SLAC_3759bf3d94_0_0
702,NMLCL000781,Layer 1 Continuous Non-accommodating Small Axon Cell (5),cNAC187_L1_SLAC_9d4b6f19da_0_0
703,NMLCL000782,Layer 2/3 Continuous Non-accommodating Bipolar Cell (1),cNAC187_L23_BP_2004171a4c_0_0
704,NMLCL000783,Layer 2/3 Continuous Non-accommodating Bipolar Cell (2),cNAC187_L23_BP_847bf46ccf_0_0
705,NMLCL000784,Layer 2/3 Continuous Non-accommodating Bipolar Cell (3),cNAC187_L23_BP_84f37d935d_0_0
706,NMLCL000785,Layer 2/3 Continuous Non-accommodating Bipolar Cell (4),cNAC187_L23_BP_911ebd8254_0_0
707,NMLCL000786,Layer 2/3 Continuous Non-accommodating Bipolar Cell (5),cNAC187_L23_BP_a9d486b0d6_0_0
708,NMLCL000787,Layer 2/3 Continuous Non-accommodating Bitufted Cell (1),cNAC187_L23_BTC_13a502998f_0_0
709,NMLCL000788,Layer 2/3 Continuous Non-accommodating Bitufted Cell (2),cNAC187_L23_BTC_9902cd4960_0_0
710,NMLCL000789,Layer 2/3 Continuous Non-accommodating Bitufted Cell (3),cNAC187_L23_BTC_9deeb00a62_0_0
711,NMLCL000790,Layer 2/3 Continuous Non-accommodating Bitufted Cell (4),cNAC187_L23_BTC_b7a569ac13_0_0
712,NMLCL000791,Layer 2/3 Continuous Non-accommodating Bitufted Cell (5),cNAC187_L23_BTC_eb8366ca09_0_0
713,NMLCL000792,Layer 2/3 Continuous Non-accommodating Chandelier Cell (1),cNAC187_L23_ChC_2baab5270e_0_0
714,NMLCL000793,Layer 2/3 Continuous Non-accommodating Chandelier Cell (2),cNAC187_L23_ChC_6f06a0ce3d_0_0
715,NMLCL000794,Layer 2/3 Continuous Non-accommodating Chandelier Cell (3),cNAC187_L23_ChC_85582ca6d2_0_0
716,NMLCL000795,Layer 2/3 Continuous Non-accommodating Chandelier Cell (4),cNAC187_L23_ChC_88b9ee8f5d_0_0
717,NMLCL000796,Layer 2/3 Continuous Non-accommodating Chandelier Cell (5),cNAC187_L23_ChC_ec689de5f2_0_0
718,NMLCL000797,Layer 2/3 Continuous Non-accommodating Large Basket Cell (1),cNAC187_L23_LBC_95f37b59ec_0_0
719,NMLCL000798,Layer 2/3 Continuous Non-accommodating Large Basket Cell (2),cNAC187_L23_LBC_d031f0be22_0_0
720,NMLCL000799,Layer 2/3 Continuous Non-accommodating Large Basket Cell (3),cNAC187_L23_LBC_d3f79b893e_0_0
721,NMLCL000800,Layer 2/3 Continuous Non-accommodating Large Basket Cell (4),cNAC187_L23_LBC_df15689e81_0_0
722,NMLCL000801,Layer 2/3 Continuous Non-accommodating Large Basket Cell (5),cNAC187_L23_LBC_f39fa9100b_0_0
723,NMLCL000802,Layer 2/3 Continuous Non-accommodating Martinotti Cell (1),cNAC187_L23_MC_2c0a7badf4_0_0
724,NMLCL000803,Layer 2/3 Continuous Non-accommodating Martinotti Cell (2),cNAC187_L23_MC_3110386c07_0_0
725,NMLCL000804,Layer 2/3 Continuous Non-accommodating Martinotti Cell (3),cNAC187_L23_MC_44b474bb8f_0_0
726,NMLCL000805,Layer 2/3 Continuous Non-accommodating Martinotti Cell (4),cNAC187_L23_MC_4a274f4915_0_0
727,NMLCL000806,Layer 2/3 Continuous Non-accommodating Martinotti Cell (5),cNAC187_L23_MC_940ffcbb27_0_0
728,NMLCL000807,Layer 2/3 Continuous Non-accommodating Nest Basket Cell (1),cNAC187_L23_NBC_1bb1c095e5_0_0
729,NMLCL000808,Layer 2/3 Continuous Non-accommodating Nest Basket Cell (2),cNAC187_L23_NBC_7f97b8e83f_0_0
730,NMLCL000809,Layer 2/3 Continuous Non-accommodating Nest Basket Cell (3),cNAC187_L23_NBC_9004ab9cec_0_0
731,NMLCL000810,Layer 2/3 Continuous Non-accommodating Nest Basket Cell (4),cNAC187_L23_NBC_98c1faeec7_0_0
732,NMLCL000811,Layer 2/3 Continuous Non-accommodating Nest Basket Cell (5),cNAC187_L23_NBC_9d37c4b1f8_0_0
733,NMLCL000812,Layer 2/3 Continuous Non-accommodating Neurogliaform Cell (1),cNAC187_L23_NGC_2477403bcb_0_0
734,NMLCL000813,Layer 2/3 Continuous Non-accommodating Neurogliaform Cell (2),cNAC187_L23_NGC_3c9a6fcd96_0_0
735,NMLCL000814,Layer 2/3 Continuous Non-accommodating Neurogliaform Cell (3),cNAC187_L23_NGC_4cc11d30bc_0_0
736,NMLCL000815,Layer 2/3 Continuous Non-accommodating Neurogliaform Cell (4),cNAC187_L23_NGC_d79ffc246d_0_0
737,NMLCL000816,Layer 2/3 Continuous Non-accommodating Neurogliaform Cell (5),cNAC187_L23_NGC_e831b433a9_0_0
738,NMLCL000817,Layer 4 Continuous Non-accommodating Bipolar Cell (1),cNAC187_L4_BP_29d7636cbc_0_0
739,NMLCL000818,Layer 4 Continuous Non-accommodating Bipolar Cell (2),cNAC187_L4_BP_2a2ec4bfaa_0_0
740,NMLCL000819,Layer 4 Continuous Non-accommodating Bipolar Cell (3),cNAC187_L4_BP_a436dc77d5_0_0
741,NMLCL000820,Layer 4 Continuous Non-accommodating Bipolar Cell (4),cNAC187_L4_BP_ad80b53045_0_0
742,NMLCL000821,Layer 4 Continuous Non-accommodating Bipolar Cell (5),cNAC187_L4_BP_e936f4d8ba_0_0
743,NMLCL000822,Layer 4 Continuous Non-accommodating Bitufted Cell (1),cNAC187_L4_BTC_32b27576a9_0_0
744,NMLCL000823,Layer 4 Continuous Non-accommodating Bitufted Cell (2),cNAC187_L4_BTC_5612242ada_0_0
745,NMLCL000824,Layer 4 Continuous Non-accommodating Bitufted Cell (3),cNAC187_L4_BTC_d58cc3840a_0_0
746,NMLCL000825,Layer 4 Continuous Non-accommodating Bitufted Cell (4),cNAC187_L4_BTC_dbb05c9cf3_0_0
747,NMLCL000826,Layer 4 Continuous Non-accommodating Bitufted Cell (5),cNAC187_L4_BTC_ff1cebdea2_0_0
748,NMLCL000827,Layer 4 Continuous Non-accommodating Chandelier Cell (1),cNAC187_L4_ChC_0f9f727230_0_0
749,NMLCL000828,Layer 4 Continuous Non-accommodating Chandelier Cell (2),cNAC187_L4_ChC_22d43e8e41_0_0
750,NMLCL000829,Layer 4 Continuous Non-accommodating Chandelier Cell (3),cNAC187_L4_ChC_38a9a8850a_0_0
751,NMLCL000830,Layer 4 Continuous Non-accommodating Chandelier Cell (4),cNAC187_L4_ChC_56a32cfcf2_0_0
752,NMLCL000831,Layer 4 Continuous Non-accommodating Chandelier Cell (5),cNAC187_L4_ChC_fa7ba30f35_0_0
753,NMLCL000832,Layer 4 Continuous Non-accommodating Double Bouquet Cell (1),cNAC187_L4_DBC_23ffe29c8b_0_0
754,NMLCL000833,Layer 4 Continuous Non-accommodating Double Bouquet Cell (2),cNAC187_L4_DBC_c6dae7aa61_0_0
755,NMLCL000834,Layer 4 Continuous Non-accommodating Double Bouquet Cell (3),cNAC187_L4_DBC_cf9508af7b_0_0
756,NMLCL000835,Layer 4 Continuous Non-accommodating Double Bouquet Cell (4),cNAC187_L4_DBC_d99bd73381_0_0
757,NMLCL000836,Layer 4 Continuous Non-accommodating Double Bouquet Cell (5),cNAC187_L4_DBC_efeb05a196_0_0
758,NMLCL000837,Layer 4 Continuous Non-accommodating Large Basket Cell (1),cNAC187_L4_LBC_0226c205f1_0_0
759,NMLCL000838,Layer 4 Continuous Non-accommodating Large Basket Cell (2),cNAC187_L4_LBC_1cf329956f_0_0
760,NMLCL000839,Layer 4 Continuous Non-accommodating Large Basket Cell (3),cNAC187_L4_LBC_8e834c24cb_0_0
761,NMLCL000840,Layer 4 Continuous Non-accommodating Large Basket Cell (4),cNAC187_L4_LBC_990b7ac7df_0_0
762,NMLCL000841,Layer 4 Continuous Non-accommodating Large Basket Cell (5),cNAC187_L4_LBC_cf3f064b85_0_0
763,NMLCL000842,Layer 4 Continuous Non-accommodating Martinotti Cell (1),cNAC187_L4_MC_29457dde26_0_0
764,NMLCL000843,Layer 4 Continuous Non-accommodating Martinotti Cell (2),cNAC187_L4_MC_2eb83e1eed_0_0
765,NMLCL000844,Layer 4 Continuous Non-accommodating Martinotti Cell (3),cNAC187_L4_MC_3110386c07_0_0
766,NMLCL000845,Layer 4 Continuous Non-accommodating Martinotti Cell (4),cNAC187_L4_MC_8a4a02932c_0_0
767,NMLCL000846,Layer 4 Continuous Non-accommodating Martinotti Cell (5),cNAC187_L4_MC_f8c62d11b0_0_0
768,NMLCL000847,Layer 4 Continuous Non-accommodating Nest Basket Cell (1),cNAC187_L4_NBC_0bf743ff25_0_0
769,NMLCL000848,Layer 4 Continuous Non-accommodating Nest Basket Cell (2),cNAC187_L4_NBC_327fc63584_0_0
770,NMLCL000849,Layer 4 Continuous Non-accommodating Nest Basket Cell (3),cNAC187_L4_NBC_36cd91dc08_0_0
771,NMLCL000850,Layer 4 Continuous Non-accommodating Nest Basket Cell (4),cNAC187_L4_NBC_900ac15b61_0_0
772,NMLCL000851,Layer 4 Continuous Non-accommodating Nest Basket Cell (5),cNAC187_L4_NBC_bfc793de90_0_0
773,NMLCL000852,Layer 4 Continuous Non-accommodating Neurogliaform Cell (1),cNAC187_L4_NGC_025b2126a1_0_0
774,NMLCL000853,Layer 4 Continuous Non-accommodating Neurogliaform Cell (2),cNAC187_L4_NGC_226ca78646_0_0
775,NMLCL000854,Layer 4 Continuous Non-accommodating Neurogliaform Cell (3),cNAC187_L4_NGC_b606225da8_0_0
776,NMLCL000855,Layer 4 Continuous Non-accommodating Neurogliaform Cell (4),cNAC187_L4_NGC_cf97ea357c_0_0
777,NMLCL000856,Layer 4 Continuous Non-accommodating Neurogliaform Cell (5),cNAC187_L4_NGC_d376f2b459_0_0
778,NMLCL000857,Layer 5 Continuous Non-accommodating Bipolar Cell (1),cNAC187_L5_BP_3085e9694e_0_0
779,NMLCL000858,Layer 5 Continuous Non-accommodating Bipolar Cell (2),cNAC187_L5_BP_491c00476b_0_0
780,NMLCL000859,Layer 5 Continuous Non-accommodating Bipolar Cell (3),cNAC187_L5_BP_94e814803e_0_0
781,NMLCL000860,Layer 5 Continuous Non-accommodating Bipolar Cell (4),cNAC187_L5_BP_bf9275d56a_0_0
782,NMLCL000861,Layer 5 Continuous Non-accommodating Bipolar Cell (5),cNAC187_L5_BP_d97748152f_0_0
783,NMLCL000862,Layer 5 Continuous Non-accommodating Bitufted Cell (1),cNAC187_L5_BTC_0a43e2f3e5_0_0
784,NMLCL000863,Layer 5 Continuous Non-accommodating Bitufted Cell (2),cNAC187_L5_BTC_18584bfae6_0_0
785,NMLCL000864,Layer 5 Continuous Non-accommodating Bitufted Cell (3),cNAC187_L5_BTC_87f7404d17_0_0
786,NMLCL000865,Layer 5 Continuous Non-accommodating Bitufted Cell (4),cNAC187_L5_BTC_a47bfc03bb_0_0
787,NMLCL000866,Layer 5 Continuous Non-accommodating Bitufted Cell (5),cNAC187_L5_BTC_af3d0dad8e_0_0
788,NMLCL000867,Layer 5 Continuous Non-accommodating Chandelier Cell (1),cNAC187_L5_ChC_6c89541c26_0_0
789,NMLCL000868,Layer 5 Continuous Non-accommodating Chandelier Cell (2),cNAC187_L5_ChC_7c8be3c828_0_0
790,NMLCL000869,Layer 5 Continuous Non-accommodating Chandelier Cell (3),cNAC187_L5_ChC_8901e742c7_0_0
791,NMLCL000870,Layer 5 Continuous Non-accommodating Chandelier Cell (4),cNAC187_L5_ChC_b51988187a_0_0
792,NMLCL000871,Layer 5 Continuous Non-accommodating Chandelier Cell (5),cNAC187_L5_ChC_dfe3a6b301_0_0
793,NMLCL000872,Layer 5 Continuous Non-accommodating Double Bouquet Cell (1),cNAC187_L5_DBC_893b78d08e_0_0
794,NMLCL000873,Layer 5 Continuous Non-accommodating Double Bouquet Cell (2),cNAC187_L5_DBC_8be7b81168_0_0
795,NMLCL000874,Layer 5 Continuous Non-accommodating Double Bouquet Cell (3),cNAC187_L5_DBC_ad487d347d_0_0
796,NMLCL000875,Layer 5 Continuous Non-accommodating Double Bouquet Cell (4),cNAC187_L5_DBC_d8e0abdc7c_0_0
797,NMLCL000876,Layer 5 Continuous Non-accommodating Double Bouquet Cell (5),cNAC187_L5_DBC_d900bc4e97_0_0
798,NMLCL000877,Layer 5 Continuous Non-accommodating Large Basket Cell (1),cNAC187_L5_LBC_078d827ab9_0_0
799,NMLCL000878,Layer 5 Continuous Non-accommodating Large Basket Cell (2),cNAC187_L5_LBC_1e4112fe69_0_0
800,NMLCL000879,Layer 5 Continuous Non-accommodating Large Basket Cell (3),cNAC187_L5_LBC_b883da43ff_0_0
801,NMLCL000880,Layer 5 Continuous Non-accommodating Large Basket Cell (4),cNAC187_L5_LBC_d19674cc92_0_0
802,NMLCL000881,Layer 5 Continuous Non-accommodating Large Basket Cell (5),cNAC187_L5_LBC_ebed230edd_0_0
803,NMLCL000882,Layer 5 Continuous Non-accommodating Martinotti Cell (1),cNAC187_L5_MC_42542e071a_0_0
804,NMLCL000883,Layer 5 Continuous Non-accommodating Martinotti Cell (2),cNAC187_L5_MC_575d31ccfd_0_0
805,NMLCL000884,Layer 5 Continuous Non-accommodating Martinotti Cell (3),cNAC187_L5_MC_8a4a02932c_0_0
806,NMLCL000885,Layer 5 Continuous Non-accommodating Martinotti Cell (4),cNAC187_L5_MC_9935c06ba6_0_0
807,NMLCL000886,Layer 5 Continuous Non-accommodating Martinotti Cell (5),cNAC187_L5_MC_bf2b2fbcbf_0_0
808,NMLCL000887,Layer 5 Continuous Non-accommodating Nest Basket Cell (1),cNAC187_L5_NBC_2444ed2bac_0_0
809,NMLCL000888,Layer 5 Continuous Non-accommodating Nest Basket Cell (2),cNAC187_L5_NBC_8d74f99eef_0_0
810,NMLCL000889,Layer 5 Continuous Non-accommodating Nest Basket Cell (3),cNAC187_L5_NBC_a91e150b71_0_0
811,NMLCL000890,Layer 5 Continuous Non-accommodating Nest Basket Cell (4),cNAC187_L5_NBC_d4cc42ae25_0_0
812,NMLCL000891,Layer 5 Continuous Non-accommodating Nest Basket Cell (5),cNAC187_L5_NBC_ded84149de_0_0
813,NMLCL000892,Layer 5 Continuous Non-accommodating Neurogliaform Cell (1),cNAC187_L5_NGC_73e8f0de9d_0_0
814,NMLCL000893,Layer 5 Continuous Non-accommodating Neurogliaform Cell (2),cNAC187_L5_NGC_86e570892b_0_0
815,NMLCL000894,Layer 5 Continuous Non-accommodating Neurogliaform Cell (3),cNAC187_L5_NGC_a85710f771_0_0
816,NMLCL000895,Layer 5 Continuous Non-accommodating Neurogliaform Cell (4),cNAC187_L5_NGC_e39fbbf8e7_0_0
817,NMLCL000896,Layer 5 Continuous Non-accommodating Neurogliaform Cell (5),cNAC187_L5_NGC_ea12cd3d1a_0_0
818,NMLCL000897,Layer 6 Continuous Non-accommodating Bipolar Cell (1),cNAC187_L6_BP_368ba2d07d_0_0
819,NMLCL000898,Layer 6 Continuous Non-accommodating Bipolar Cell (2),cNAC187_L6_BP_41b33b48e3_0_0
820,NMLCL000899,Layer 6 Continuous Non-accommodating Bipolar Cell (3),cNAC187_L6_BP_46b0f41def_0_0
821,NMLCL000900,Layer 6 Continuous Non-accommodating Bipolar Cell (4),cNAC187_L6_BP_b022a66bd2_0_0
822,NMLCL000901,Layer 6 Continuous Non-accommodating Bipolar Cell (5),cNAC187_L6_BP_e2f954f49d_0_0
823,NMLCL000902,Layer 6 Continuous Non-accommodating Bitufted Cell (1),cNAC187_L6_BTC_459ef88946_0_0
824,NMLCL000903,Layer 6 Continuous Non-accommodating Bitufted Cell (2),cNAC187_L6_BTC_6b85c850ab_0_0
825,NMLCL000904,Layer 6 Continuous Non-accommodating Bitufted Cell (3),cNAC187_L6_BTC_844c3bba88_0_0
826,NMLCL000905,Layer 6 Continuous Non-accommodating Bitufted Cell (4),cNAC187_L6_BTC_bc69dce0ae_0_0
827,NMLCL000906,Layer 6 Continuous Non-accommodating Bitufted Cell (5),cNAC187_L6_BTC_c021ea90e3_0_0
828,NMLCL000907,Layer 6 Continuous Non-accommodating Chandelier Cell (1),cNAC187_L6_ChC_44806c5355_0_0
829,NMLCL000908,Layer 6 Continuous Non-accommodating Chandelier Cell (2),cNAC187_L6_ChC_9b41babcdb_0_0
830,NMLCL000909,Layer 6 Continuous Non-accommodating Chandelier Cell (3),cNAC187_L6_ChC_a3c657441e_0_0
831,NMLCL000910,Layer 6 Continuous Non-accommodating Chandelier Cell (4),cNAC187_L6_ChC_b51988187a_0_0
832,NMLCL000911,Layer 6 Continuous Non-accommodating Chandelier Cell (5),cNAC187_L6_ChC_d1b33e54c2_0_0
833,NMLCL000912,Layer 6 Continuous Non-accommodating Double Bouquet Cell (1),cNAC187_L6_DBC_166d3f579a_0_0
834,NMLCL000913,Layer 6 Continuous Non-accommodating Double Bouquet Cell (2),cNAC187_L6_DBC_2bb1f65738_0_0
835,NMLCL000914,Layer 6 Continuous Non-accommodating Double Bouquet Cell (3),cNAC187_L6_DBC_3fe85d9b5d_0_0
836,NMLCL000915,Layer 6 Continuous Non-accommodating Double Bouquet Cell (4),cNAC187_L6_DBC_8be7b81168_0_0
837,NMLCL000916,Layer 6 Continuous Non-accommodating Double Bouquet Cell (5),cNAC187_L6_DBC_d59edbb45e_0_0
838,NMLCL000917,Layer 6 Continuous Non-accommodating Large Basket Cell (1),cNAC187_L6_LBC_41f715f2d0_0_0
839,NMLCL000918,Layer 6 Continuous Non-accommodating Large Basket Cell (2),cNAC187_L6_LBC_7fd94465af_0_0
840,NMLCL000919,Layer 6 Continuous Non-accommodating Large Basket Cell (3),cNAC187_L6_LBC_9ab2498c23_0_0
841,NMLCL000920,Layer 6 Continuous Non-accommodating Large Basket Cell (4),cNAC187_L6_LBC_ae0d738c6e_0_0
842,NMLCL000921,Layer 6 Continuous Non-accommodating Large Basket Cell (5),cNAC187_L6_LBC_f9ea5d0925_0_0
843,NMLCL000922,Layer 6 Continuous Non-accommodating Martinotti Cell (1),cNAC187_L6_MC_5597e4d536_0_0
844,NMLCL000923,Layer 6 Continuous Non-accommodating Martinotti Cell (2),cNAC187_L6_MC_6c575906a7_0_0
845,NMLCL000924,Layer 6 Continuous Non-accommodating Martinotti Cell (3),cNAC187_L6_MC_8f46a0ad62_0_0
846,NMLCL000925,Layer 6 Continuous Non-accommodating Martinotti Cell (4),cNAC187_L6_MC_d379cda689_0_0
847,NMLCL000926,Layer 6 Continuous Non-accommodating Martinotti Cell (5),cNAC187_L6_MC_df869132b9_0_0
848,NMLCL000927,Layer 6 Continuous Non-accommodating Nest Basket Cell (1),cNAC187_L6_NBC_4225ab5b52_0_0
849,NMLCL000928,Layer 6 Continuous Non-accommodating Nest Basket Cell (2),cNAC187_L6_NBC_777b9bec91_0_0
850,NMLCL000929,Layer 6 Continuous Non-accommodating Nest Basket Cell (3),cNAC187_L6_NBC_81f6eae6fc_0_0
851,NMLCL000930,Layer 6 Continuous Non-accommodating Nest Basket Cell (4),cNAC187_L6_NBC_96f68bef66_0_0
852,NMLCL000931,Layer 6 Continuous Non-accommodating Nest Basket Cell (5),cNAC187_L6_NBC_c0fd8f67e2_0_0
853,NMLCL000932,Layer 6 Continuous Non-accommodating Neurogliaform Cell (1),cNAC187_L6_NGC_43bfe487c7_0_0
854,NMLCL000933,Layer 6 Continuous Non-accommodating Neurogliaform Cell (2),cNAC187_L6_NGC_4eb0813b69_0_0
855,NMLCL000934,Layer 6 Continuous Non-accommodating Neurogliaform Cell (3),cNAC187_L6_NGC_aa5e388292_0_0
856,NMLCL000935,Layer 6 Continuous Non-accommodating Neurogliaform Cell (4),cNAC187_L6_NGC_b77f2e2b21_0_0
857,NMLCL000936,Layer 6 Continuous Non-accommodating Neurogliaform Cell (5),cNAC187_L6_NGC_f566e0b2a9_0_0
858,NMLCL000937,Layer 1 Continuous Stuttering Neurogliaform Cell with dense axonal arborization (1),cSTUT189_L1_NGCDA_0112c85cf0_0_0
859,NMLCL000938,Layer 1 Continuous Stuttering Neurogliaform Cell with dense axonal arborization (2),cSTUT189_L1_NGCDA_3d9c976fde_0_0
860,NMLCL000939,Layer 1 Continuous Stuttering Neurogliaform Cell with dense axonal arborization (3),cSTUT189_L1_NGCDA_810ad6a571_0_0
861,NMLCL000940,Layer 1 Continuous Stuttering Neurogliaform Cell with dense axonal arborization (4),cSTUT189_L1_NGCDA_daa2d6b6a9_0_0
862,NMLCL000941,Layer 1 Continuous Stuttering Neurogliaform Cell with dense axonal arborization (5),cSTUT189_L1_NGCDA_e1a52c74bf_0_0
863,NMLCL000942,Layer 2/3 Continuous Stuttering Large Basket Cell (1),cSTUT189_L23_LBC_1fb6d0ce77_0_0
864,NMLCL000943,Layer 2/3 Continuous Stuttering Large Basket Cell (2),cSTUT189_L23_LBC_222e20da8f_0_0
865,NMLCL000944,Layer 2/3 Continuous Stuttering Large Basket Cell (3),cSTUT189_L23_LBC_91044b50b3_0_0
866,NMLCL000945,Layer 2/3 Continuous Stuttering Large Basket Cell (4),cSTUT189_L23_LBC_d2eb341534_0_0
867,NMLCL000946,Layer 2/3 Continuous Stuttering Large Basket Cell (5),cSTUT189_L23_LBC_e6e8f83407_0_0
868,NMLCL000947,Layer 2/3 Continuous Stuttering Neurogliaform Cell (1),cSTUT189_L23_NGC_157802f324_0_0
869,NMLCL000948,Layer 2/3 Continuous Stuttering Neurogliaform Cell (2),cSTUT189_L23_NGC_4cc11d30bc_0_0
870,NMLCL000949,Layer 2/3 Continuous Stuttering Neurogliaform Cell (3),cSTUT189_L23_NGC_565b9e8b55_0_0
871,NMLCL000950,Layer 2/3 Continuous Stuttering Neurogliaform Cell (4),cSTUT189_L23_NGC_b606225da8_0_0
872,NMLCL000951,Layer 2/3 Continuous Stuttering Neurogliaform Cell (5),cSTUT189_L23_NGC_efe076107a_0_0
873,NMLCL000952,Layer 4 Continuous Stuttering Large Basket Cell (1),cSTUT189_L4_LBC_11016afdad_0_0
874,NMLCL000953,Layer 4 Continuous Stuttering Large Basket Cell (2),cSTUT189_L4_LBC_1d4118b33e_0_0
875,NMLCL000954,Layer 4 Continuous Stuttering Large Basket Cell (3),cSTUT189_L4_LBC_28153c03c4_0_0
876,NMLCL000955,Layer 4 Continuous Stuttering Large Basket Cell (4),cSTUT189_L4_LBC_2a3578f975_0_0
877,NMLCL000956,Layer 4 Continuous Stuttering Large Basket Cell (5),cSTUT189_L4_LBC_fe3c0498a4_0_0
878,NMLCL000957,Layer 4 Continuous Stuttering Neurogliaform Cell (1),cSTUT189_L4_NGC_1b7f7c63b1_0_0
879,NMLCL000958,Layer 4 Continuous Stuttering Neurogliaform Cell (2),cSTUT189_L4_NGC_1c20d72451_0_0
880,NMLCL000959,Layer 4 Continuous Stuttering Neurogliaform Cell (3),cSTUT189_L4_NGC_40d6a8f682_0_0
881,NMLCL000960,Layer 4 Continuous Stuttering Neurogliaform Cell (4),cSTUT189_L4_NGC_5ab1c21d20_0_0
882,NMLCL000961,Layer 4 Continuous Stuttering Neurogliaform Cell (5),cSTUT189_L4_NGC_ec67e9ba9b_0_0
883,NMLCL000962,Layer 5 Continuous Stuttering Large Basket Cell (1),cSTUT189_L5_LBC_0ffcc91920_0_0
884,NMLCL000963,Layer 5 Continuous Stuttering Large Basket Cell (2),cSTUT189_L5_LBC_29803173bd_0_0
885,NMLCL000964,Layer 5 Continuous Stuttering Large Basket Cell (3),cSTUT189_L5_LBC_640a1cef1d_0_0
886,NMLCL000965,Layer 5 Continuous Stuttering Large Basket Cell (4),cSTUT189_L5_LBC_6f185d799a_0_0
887,NMLCL000966,Layer 5 Continuous Stuttering Large Basket Cell (5),cSTUT189_L5_LBC_7e5297a36c_0_0
888,NMLCL000967,Layer 5 Continuous Stuttering Martinotti Cell (1),cSTUT189_L5_MC_42542e071a_0_0
889,NMLCL000968,Layer 5 Continuous Stuttering Martinotti Cell (2),cSTUT189_L5_MC_575d31ccfd_0_0
890,NMLCL000969,Layer 5 Continuous Stuttering Martinotti Cell (3),cSTUT189_L5_MC_8a4a02932c_0_0
891,NMLCL000970,Layer 5 Continuous Stuttering Martinotti Cell (4),cSTUT189_L5_MC_bf2b2fbcbf_0_0
892,NMLCL000971,Layer 5 Continuous Stuttering Martinotti Cell (5),cSTUT189_L5_MC_cc2a170ef6_0_0
893,NMLCL000972,Layer 5 Continuous Stuttering Nest Basket Cell (1),cSTUT189_L5_NBC_031c89778f_0_0
894,NMLCL000973,Layer 5 Continuous Stuttering Nest Basket Cell (2),cSTUT189_L5_NBC_4126235f8b_0_0
895,NMLCL000974,Layer 5 Continuous Stuttering Nest Basket Cell (3),cSTUT189_L5_NBC_42f781cf08_0_0
896,NMLCL000975,Layer 5 Continuous Stuttering Nest Basket Cell (4),cSTUT189_L5_NBC_adc0ce53be_0_0
