Cell_ID,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,SteadyStateAPs,FrequencyPassAbove,FrequencyPassBelow,RampFirstSpike
NMLCL000687,85.16277333334341,83.4414400054557,1.72133332788773,-2.02122742192778,2.5749668496864904,0.67,0.66,-1.4925373134328002,15.4000000000001,25.46,-6.010051649463531,-3.6720125270918302,-38.9021469154995,7.39202206839554,10.0479989343024,35.930315701606,45.28,117.45,0.0,0.0,14.34,39.3299999999999,0.0,0.0,120.385,38.575,0.0,0.0,0.0,-33.3333333333333,-0.116529744217211,-58.864996178824796,59.584933998046,173.51,5.572293751738419,133.615075516142,11.0,55.935480189421796,0,34.505545972454904,139.740066136462,2074.11
NMLCL000688,85.6183771445582,84.19991713640471,1.41846000815356,-1.65672377293327,1.91651937318464,0.68,0.68,0.0,15.75,25.05,-5.98978872043643,-3.82277381710664,-36.1784864954618,8.72079520231555,11.5605669821165,32.5632205999623,43.57999999999989,131.07,0.0,0.0,14.2200000000001,42.3499999999999,0.0,0.0,139.505,49.629999999999896,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.103330336753567,-54.40235889904329,33.160044790841496,190.88,5.776544192486742,118.90501771631,10.0,72.7267257709086,0,49.326319942862995,86.2209994674167,2081.9
NMLCL000689,85.38129999823491,83.57939667245059,1.80190332578438,-2.11041917354459,2.60468871015783,0.68,0.67,-1.4705882352940902,15.72,26.23,-5.859929694060591,-3.54694546652374,-39.471194166053,6.736794792397702,9.45698291446717,40.3780760123364,45.28,116.67,0.0,0.0,14.3100000000001,38.8,0.0,0.0,120.385,37.96,0.0,0.0,0.0,-33.3333333333333,-0.116529744217211,-59.1602070878954,5.317685084701751,173.45000000000095,5.52935007564695,137.260120465051,11.5,56.062817872909406,0,40.0066704676777,138.58978696140102,2076.81
NMLCL000690,85.21329000189169,83.5363933381051,1.67689666378654,-1.9678816106611,2.42381880250312,0.67,0.67,0.0,15.5799999999999,25.8199999999999,-5.92924401622214,-3.61159378624868,-39.0884609173188,7.16433177084885,9.71495822283565,35.6017355640216,45.49,117.73,0.0,0.0,14.3800000000001,39.22,0.0,0.0,120.895,38.4599999999999,0.0,0.0,0.0,-33.3333333333333,-0.11603081778520402,-58.919364117566005,58.172017738548696,173.91,5.56739027162156,134.703765227021,11.0,55.982923778578,0,40.006892197404106,126.029338956233,2077.32
NMLCL000691,85.2241200018187,83.46650400520909,1.75761599660959,-2.06234572627101,2.35141247136391,0.67,0.67,0.0,15.72,26.23,-5.85569887321688,-3.55081484477885,-39.3613824471104,6.827466285150889,9.6713693733403,41.65385765982671,45.309999999999896,116.82,0.0,0.0,14.3100000000001,38.8399999999999,0.0,0.0,120.525,38.0199999999999,0.0,0.0,0.0,-33.3333333333333,-0.116403594543,-59.1182204338671,7.53935104287049,173.57,5.5338168053098205,137.085722276605,11.5,56.051388104604214,0,40.0086485519114,138.16030489242,2077.02
NMLCL000692,84.4483257157384,83.03531199495241,1.41301372078594,-1.67322881633235,1.9897657014418,0.67,0.67,1.65704929048531e-14,16.46,24.6300000000001,-5.64610020733358,-3.8282163259058897,-32.1971593608362,8.48648369697257,11.2536561121099,32.606819431286,41.3499999999999,121.24,0.0,0.0,13.070000000000201,39.9400000000001,0.0,0.0,131.13,43.4949999999999,0.0,0.0,-33.3333333333333,0.0,0.0,-56.990406244010494,51.4974410308449,184.04,5.773438841641,128.276380022531,10.5,53.2680813769979,0,40.0181894601948,70.0571685388164,2079.73
NMLCL000693,85.6491500016606,83.8422000047519,1.8069499969087,-2.10971153464298,2.27096667643404,0.66,0.65,-1.51515151515152,16.0699999999999,23.98,-5.7911530645904685,-3.92629917027427,-32.201771797721804,7.4146797463078,10.3104540984251,39.054611273795295,41.05,112.32,0.0,0.0,13.52,37.77,0.0,0.0,120.29,38.245,0.0,0.0,0.0,-33.3333333333333,-0.118358602895051,-59.3370953394486,57.0368019326729,173.42,5.5282638384772405,137.561386277536,11.0,52.137536444087104,0,34.5055338592816,137.189503527836,2056.62
NMLCL000694,85.42746666843449,83.6417066716172,1.78575999681729,-2.09038154408614,2.51064265022499,0.66,0.65,-1.5151515151515,15.8299999999999,23.3599999999999,-5.900332796241161,-4.04426116672437,-31.457066806455497,7.9748014960625815,10.8322341830638,35.830768808628,41.5,114.35,0.0,0.0,13.6700000000001,38.6199999999999,0.0,0.0,121.38,39.1899999999999,0.0,0.0,0.0,-33.3333333333333,-0.117263538075471,-58.6698390232617,58.5901363507991,174.43,5.59478788164099,133.232669869595,11.0,51.9886868280503,0,30.504560039317997,134.09632472116502,2058.74
NMLCL000695,84.94947714472079,83.2471333393554,1.70234380536539,-2.00394853810019,2.3018377763954603,0.67,0.65,-2.98507462686566,15.3800000000001,23.73,-6.0675712805611095,-3.97702399982881,-34.4544329858943,8.369769150309711,11.1276461765824,32.950455105092104,42.190000000000296,117.46,0.0,0.0,13.850000000000101,39.46,0.0,0.0,124.55,40.6349999999999,0.0,0.0,0.0,-33.3333333333333,-0.114433496973234,-57.941513343744795,55.8469250654418,177.14,5.67011624330253,130.941942340907,11.0,51.87123435572099,0,34.507149943913,93.63589437540872,2063.73
NMLCL000696,85.3020333334038,83.55732667142459,1.7447066619791698,-2.04532833954844,2.43048851733086,0.65,0.65,1.7080354225002398e-14,15.5999999999999,23.0,-6.004339504244701,-4.11755405746601,-31.4236969019632,8.36566293281309,11.1464166502936,33.2400879621078,41.3,114.47,0.0,0.0,13.6400000000001,39.0,0.0,0.0,121.52,39.6949999999999,0.0,0.0,0.0,-33.3333333333333,-0.117230545590959,-58.5135870079206,59.0808480297538,174.54,5.6106078095107685,132.157988246549,11.0,52.191559181387504,0,30.504565702369103,136.225639562146,2055.65
NMLCL000697,81.16734857008821,79.1579900068228,2.00935856326538,-2.47557496784596,2.18781910834814,0.64,0.63,-1.56250000000004,17.23,28.6900000000001,-5.2074682392258085,-3.1707242507297404,-39.1119810036301,8.557329191772599,11.8100887466136,38.011387454491896,48.599999999999895,122.93,0.0,0.0,15.0799999999999,38.1700000000001,0.0,0.0,123.195,36.5400000000001,0.0,0.0,0.0,-33.3333333333333,-0.11299818072929,-56.5186870831347,5.28333417352265,170.29,5.765731847439492,131.48123234225702,12.0,181.139167837529,0,31.6325664591698,143.0,2086.03
NMLCL000698,78.7109099984683,80.81502399332591,-2.10411399485763,2.67321772153133,-3.54336500917752,0.62,0.62,0.0,16.3199999999999,20.9400000000001,-5.611734142773429,-4.53279781272003,-19.226433444692105,12.872591211593699,14.1017622050318,9.54874565061194,47.2,129.12,0.0,0.0,12.45,41.1800000000001,0.0,0.0,123.485,43.85,0.0,0.0,0.0,0.0,0.0,-51.3365807294762,0.0141393475845022,166.805,6.69012109855022,101.477050781251,11.0,164.102547120384,0,29.0,143.0,2053.22
NMLCL000699,81.2340033319678,80.3283988934955,0.9056044384722952,-1.1148095641322602,-0.802644214685884,0.63,0.64,1.58730158730157,3.69000000000005,21.5999999999999,-24.5745344883359,-4.21174166502868,-82.8613572841929,9.446028929992881,10.6452210711236,12.6951986916226,45.1300000000001,114.04,0.0,0.0,13.4700000000001,34.5800000000002,0.0,0.0,116.65,31.975,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.119718900022746,-0.62861963408212,30.788504159423,161.7,5.91790736488708,138.55753881875,13.0,165.65478892419398,0,64.3304926026507,69.9985097691563,2066.26
NMLCL000700,80.5258600017399,79.4681828620155,1.05767713972433,-1.31346270589532,1.96341457574518,0.63,0.63,0.0,16.99,25.71,-5.31160474770463,-3.5559492704488505,-33.053202575256904,9.71830466176178,11.955272881224596,23.0180910901517,48.160000000000295,120.82,0.0,0.0,15.2,38.8,0.0,0.0,119.16,36.395,0.0,0.0,-33.3333333333333,0.0,0.0,-56.7250224502352,42.8883076490734,165.685,5.983900880114652,127.99339388934901,12.0,177.68044332382,0,40.006670468376996,137.47379154118602,2069.95
NMLCL000701,80.8043650018169,79.7085413369869,1.09582366482999,-1.35614414494236,1.27035236067167,0.63,0.62,-1.58730158730161,2.7599999999999905,28.3900000000001,-32.329336956893805,-3.17545230504801,-90.17779947271428,8.424604999209791,10.4425496033262,23.952987757950893,49.60999999999989,113.62,0.0,0.0,15.6400000000001,33.01,0.0,0.0,110.74,30.5899999999999,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.122960394456945,-59.9001076833869,7.23934293732169,157.62,5.677556696255668,146.008436181847,13.0,155.066965495176,0,36.4612857172675,143.0,2076.9
NMLCL000702,91.0042750010119,87.7518166660259,3.25245833498596,-3.5739621407343702,5.2803105212025185,0.6,0.57,-5.00000000000002,2.80999999999995,2.8800000000001096,-39.86261684488221,-38.495066276382396,-3.43065929118846,21.009678333104894,23.1139742099595,10.015840525929901,9.61000000000013,26.48,0.0,0.0,4.09000000000015,14.26,0.0,0.0,19.425,10.9349999999999,0.0,0.0,-42.8571428571429,-42.8571428571429,-0.155324524706954,-93.0468364142404,97.6816840806793,101.78,3.2722912500886,30.290456431536196,21.0,1058.6791703415,0,29.0,143.0,2059.18
NMLCL000703,90.28964000088293,86.11164799769871,4.17799200318427,-4.62732158766323,6.1378951044948495,0.6,0.58,-3.33333333333335,3.05999999999995,3.09999999999991,-35.3475555557975,-34.4547468921027,-2.5258002983701,17.873879999855607,20.6980673678165,15.8006396371894,9.40999999999997,24.910000000000306,0.0,0.0,4.04999999999984,13.76,0.0,0.0,17.41,10.1900000000001,0.0,0.0,-28.571428571428598,-28.571428571428598,-0.12366442421844097,-92.385562090041,84.74727785546621,85.4399999999998,3.57838040323616,24.645161290317997,27.0,726.892456864558,0,29.0,116.90987103060499,2057.01
NMLCL000704,82.8785235563953,77.4221600018297,5.456363554565638,-6.58356751595945,11.0181112215942,0.71,0.7,-1.40845070422537,3.78999999999996,3.94000000000005,-24.775521066693607,-23.1800375637709,-6.4397576084384,11.020701286372399,13.9071879994289,26.1914976012085,10.34,26.72,0.0,0.0,4.31000000000006,14.1900000000002,0.0,0.0,18.195,10.485,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.156303729406984,-86.85820562122379,99.6129565379628,65.655,3.90272733355625,22.161172161172104,33.0,611.326672710623,0,29.0,79.35768211319441,2027.83
NMLCL000705,84.9222500008021,80.06754800182759,4.85470199897451,-5.71664316351563,8.51321266897953,0.68,0.68,0.0,3.53999999999996,3.69000000000005,-28.0596390459974,-26.4261219515525,-5.82158983501899,14.4088722220275,17.444841999402698,21.0701415807825,10.0900000000001,26.98,0.0,0.0,4.3900000000001,14.75,0.0,0.0,18.839999999999897,11.045,0.0,0.0,-37.5,-37.5,-0.17663683466792302,-89.6271016585538,90.882321845103,79.79,3.75851665083932,23.090586145649,26.5,715.048453874574,0,29.0,74.4309634925957,2034.16
NMLCL000706,86.28770000093729,80.7440986685475,5.54360133238985,-6.4245556809714905,10.5375441523308,0.65,0.63,-3.0769230769231,3.4099999999999704,3.5,-28.644463652024196,-27.1752053337536,-5.12929247382431,11.3899210524644,14.369119999590199,26.1564494907643,9.88999999999999,25.8199999999999,0.0,0.0,4.139999999999991,13.7700000000001,0.0,0.0,17.665,10.08,0.0,0.0,-33.3333333333333,-44.4444444444444,-0.193068829037552,-88.3711238543799,90.7783044411504,67.0800000000004,3.88000082426818,21.7827997489024,35.0,606.568321178824,0,29.0,108.13325554924101,2034.96
NMLCL000707,77.7422746670522,72.8618866665653,4.88038800048683,-6.2776501220065,9.781105352121768,0.84,0.85,1.1904761904761798,4.740000000000009,5.029999999999969,-18.375029103155104,-16.8599910421558,-8.24509203492442,9.355363281903287,11.943868275478101,27.6686742735249,11.430000000000101,29.25,0.0,0.0,4.79999999999995,14.7000000000002,0.0,0.0,19.285,10.495,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.13561436698603802,-81.5833858643726,129.751143874705,57.9700000000007,4.02758330172155,16.4421997755335,37.5,434.72352812792803,0,29.0,131.543330474176,2022.61
NMLCL000708,87.3215960008041,82.31215555512291,5.00944044568121,-5.73677151484391,10.888779433296001,0.63,0.61,-3.17460317460314,2.75,2.8299999999999303,-35.6115209699345,-33.557956265413196,-5.76657398670234,10.610086666515802,12.6568606759941,19.2908321469008,9.679999999999948,23.39,0.0,0.0,3.2300000000000204,11.6,0.0,0.0,15.32,8.63999999999999,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.127998361620971,-83.2185407575305,120.91542843005199,50.02,4.12446857139319,23.486506199853398,47.5,330.5064436067169,0,29.0,104.800896748969,2023.83
NMLCL000709,83.6734133330621,78.1540479993927,5.51936533366943,-6.5963190860872185,10.085313022542199,0.69,0.67,-2.8985507246376496,3.8400000000000296,4.02999999999997,-24.2113888887816,-22.4228402974363,-7.38722012009009,9.29831999986005,12.2099983992749,31.3140266140407,10.8200000000001,27.5699999999999,0.0,0.0,4.37,13.7799999999999,0.0,0.0,18.254999999999896,10.02,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.13830684757202302,-82.3466745373703,122.108474244535,56.3249999999998,4.07761476913817,17.970149253732103,38.5,365.8238962115,0,29.0,78.2492926202461,2029.51
NMLCL000710,74.73858133368729,65.0752430007349,9.66333833295235,-12.929518008655,16.5001069539061,0.86,0.94,9.302325581395358,5.62,6.980000000000019,-13.6736561600106,-9.93457330008385,-27.3451578434592,2.10736628557262,4.26807863385051,102.531409137106,10.8600000000001,25.99,0.0,0.0,4.44000000000005,13.0600000000001,0.0,0.0,17.0749999999999,9.010000000000053,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.131658635489902,-79.0789314003804,138.294571666231,49.5000000000005,4.261477929552471,25.710508922671103,43.0,368.575295751545,0,29.0,115.170327795215,2115.87
NMLCL000711,86.59378133427342,82.1714838088046,4.42229752546876,-5.10694585376472,8.72246359911588,0.63,0.62,-1.58730158730159,2.64999999999998,2.75,-36.890907673250496,-34.6857759303617,-5.9774396510382495,11.1671239998396,13.214399999690098,18.333064089553197,10.8600000000001,27.0999999999999,0.0,0.0,3.87,12.8600000000001,0.0,0.0,17.929999999999897,9.61500000000007,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.142697627295202,-82.6937730075986,128.08376694748802,56.865,4.01417366385505,20.8128078817758,37.5,397.241333889908,0,29.0,114.986128421028,2030.93
NMLCL000712,94.3009849987174,90.83271200159729,3.46827299712015,-3.67787568408466,5.76178272297192,0.55,0.52,-5.454545454545442,1.88,1.8099999999999496,-60.29473649678822,-61.7127928609073,2.3518742207201804,19.053119615244103,20.867443076641607,9.52244828162352,7.68999999999994,19.530000000000104,0.0,0.0,2.4200000000000697,10.4600000000002,0.0,0.0,13.965,8.25499999999988,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.15001500150015,-92.34815491030899,86.22168423192329,68.83999999999989,3.7244495361965098,35.8952702702669,32.5,454.531055255047,0,29.0,118.23180773311701,2024.96
NMLCL000713,88.7820933341053,84.6749280016317,4.10716533247358,-4.6261190497249,9.092160996226813,0.62,0.59,-4.83870967741936,2.9800000000000204,3.03999999999996,-33.9547559168413,-32.6536913538065,-3.83175943370427,12.403079298082499,14.5922937139389,17.650571791432604,9.570000000000052,24.4400000000001,0.0,0.0,3.70000000000005,12.6299999999999,0.0,0.0,16.33,9.34999999999997,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.18667164457718904,-85.4837929163573,113.201650046521,55.9450000000002,3.92181688899254,19.6368527236043,40.5,349.13935352195,0,29.0,83.50086268122891,2034.64
NMLCL000714,90.74289666641701,87.9692640018584,2.773632664558649,-3.05658378391302,6.785882299353732,0.58,0.56,-3.44827586206897,2.28999999999996,2.26999999999998,-47.7674741908253,-47.8326096922544,0.13635952608437,18.644619230571106,20.610759999558105,10.5453522256072,8.42999999999995,20.98,0.0,0.0,2.83999999999992,11.09,0.0,0.0,14.44,8.605000000000018,0.0,0.0,-40.0,-30.0,-0.166675926440358,-90.6676593017747,99.3481373685911,64.56500000000011,3.72838068496827,30.1195219123493,33.5,343.834849167663,0,29.0,122.741041683784,2028.52
NMLCL000715,91.71936711199172,87.634422219349,4.08494489264271,-4.45374300027047,8.72676890278936,0.59,0.55,-6.77966101694917,2.09000000000003,2.10000000000002,-50.698527592049295,-49.472547617501704,-2.4181766863381298,14.240555555393,16.2579277774056,14.1663870778459,8.769999999999982,22.21,0.0,0.0,2.72000000000003,11.0000000000001,0.0,0.0,15.04,8.55500000000001,0.0,0.0,-41.6666666666667,-41.6666666666667,-0.18992919439632894,-85.6235021047483,121.33925076442699,53.620000000000296,3.87340444794586,23.8095238095224,43.5,334.972019479999,0,29.0,110.89748251658001,2024.08
NMLCL000716,88.5603600007651,84.65677199940059,3.9035880013645,-4.40782761195954,9.00848529477436,0.62,0.59,-4.83870967741936,3.04999999999995,3.16000000000008,-32.970316065771,-31.2733630606842,-5.146911548259442,11.9991039998349,14.167055272364,18.067609652845,9.62,24.53,0.0,0.0,3.740000000000121,12.680000000000101,0.0,0.0,16.3600000000001,9.354999999999961,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.145495284134103,-84.8851902005958,113.939689681165,54.9299999999998,3.9875136261237096,19.450033534542,41.5,347.32376033594,0,30.505557048299604,72.06323317373209,2030.96
NMLCL000717,82.5171650004103,77.448468000893,5.06869699951733,-6.1425971184203,10.125323440253,0.72,0.71,-1.38888888888889,3.38,3.6400000000001,-27.249850098691503,-24.5713596404843,-9.82937685347424,9.58732833316699,11.9912810904724,25.074271723740395,10.929999999999799,26.9200000000001,0.0,0.0,4.05999999999995,12.88,0.0,0.0,17.4400000000001,9.28000000000009,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.112658284890271,-78.34596544184741,146.849641017945,49.52,4.2048650550793205,18.136335209503397,45.0,347.457404731901,0,29.0,108.494476277213,2023.24
NMLCL000718,86.4614800007338,81.9010980017789,4.56038199895491,-5.27446673237169,10.232392477759197,0.64,0.64,0.0,2.64999999999998,2.740000000000009,-36.53465254013521,-34.276867709929,-6.17984481370374,10.3553492306237,12.0175195234269,16.0513204893915,10.9200000000001,25.8699999999999,0.0,0.0,3.54999999999995,11.73,0.0,0.0,16.5450000000001,8.595000000000029,0.0,0.0,-35.7142857142857,-35.7142857142857,-0.120169198231109,-75.3056565818831,158.53323525257798,44.82999999999989,4.4587150953610895,21.3377926421441,49.5,345.60999714099296,0,29.0,126.662421732371,2027.87
NMLCL000719,83.6127133342328,79.0659133327605,4.54680000147229,-5.43792901839813,8.67612717442643,0.68,0.67,-1.47058823529412,3.85000000000002,3.9900000000000095,-24.4651760589146,-23.0890737952446,-5.6247388547553,10.578214492589,13.059491110265501,23.4564785901704,11.38,29.23,0.0,0.0,4.5,14.1700000000001,0.0,0.0,19.3300000000001,10.375,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.136900972681411,-81.12759812376459,133.66335017960898,58.190000000000104,4.043722356644451,16.5826330532221,36.0,393.11573163094704,0,34.5173077993863,55.5507658710869,2034.1
NMLCL000720,82.9818966661321,80.8726349987023,2.10926166742978,-2.54183352293831,5.06236664446746,0.66,0.65,-1.51515151515152,3.82000000000005,3.8900000000001,-26.8775456243051,-26.204783949442703,-2.5030621629901697,19.6903276187147,21.0639745646324,6.9762523636839004,12.6299999999999,34.5500000000002,0.0,0.0,5.07000000000016,16.75,0.0,0.0,23.4450000000001,12.5799999999999,0.0,0.0,-37.5,-37.5,-0.14956924058710902,-84.7020539649152,137.793216118514,81.3800000000001,3.58920484267704,13.9142335766399,24.5,596.010272373372,0,34.517632754075606,55.5478824027469,2037.91
NMLCL000721,85.4067324997578,80.4390359992881,4.96769650046976,-5.81651628047454,9.577559030341108,0.67,0.66,-1.4925373134328002,3.04999999999995,3.33999999999992,-31.4822565090202,-27.9989809468353,-11.0642499885192,10.6141498527523,13.0775603631396,23.2087406392565,10.9400000000002,27.3299999999999,0.0,0.0,4.08000000000004,13.0000000000001,0.0,0.0,17.804999999999897,9.435,0.0,0.0,-33.3333333333333,-33.3333333333333,-0.109566227306095,-78.00435982158979,147.123254905204,50.1400000000003,4.252803546571,17.2666259914601,43.5,392.178503892134,0,29.0,120.12630730888701,2022.61
NMLCL000722,82.6049666675155,74.1669706683152,8.43799599920037,-10.2148773125994,13.908760145492,0.67,0.66,-1.49253731343284,2.77999999999997,3.0099999999999905,-31.746139088988198,-27.3390653381357,-13.882235375139699,5.649299999870889,8.12361599947292,43.7986299127074,10.58,23.6899999999999,0.0,0.0,3.53000000000009,11.1799999999999,0.0,0.0,14.9700000000001,7.6849999999998895,0.0,0.0,-38.4615384615385,-38.4615384615385,-0.16435150184402406,-82.0405467084732,125.086230206889,47.059999999999896,4.17382877378748,28.375286041193,63.0,231.222009414434,0,29.0,143.0,2025.9
NMLCL000723,81.3667471424859,77.55100571604191,3.8157414264439904,-4.68955876995062,8.68837139505467,0.71,0.71,0.0,4.009999999999991,4.25,-23.573135747454295,-21.86735621116989,-7.23611637653516,13.161527204805699,15.3852581814302,16.895691070049697,11.1699999999998,28.8200000000002,0.0,0.0,4.569999999999942,14.4299999999999,0.0,0.0,19.095,10.465,0.0,0.0,-40.0,-30.0,-0.107681263460158,-82.74963531455629,128.826263798916,59.934999999999896,3.94680503699993,16.3739376770502,35.0,278.687715539763,0,30.5055813547656,85.0784664110034,2034.13
NMLCL000724,85.99789999959341,80.56514133499941,5.43275866459393,-6.31731549795939,10.9717627478637,0.63,0.61,-3.17460317460318,2.50999999999999,2.5599999999999503,-38.2595590967096,-36.2680327823997,-5.20530388046519,10.0335933331473,12.281022587941699,22.3990466842002,9.74000000000012,23.9100000000001,0.0,0.0,3.30999999999995,11.86,0.0,0.0,15.855,8.95500000000004,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.154686219004749,-84.3590231587612,114.280626555371,52.8200000000002,4.04408829555436,23.782639378969805,42.5,265.027341704656,0,29.0,126.187688843668,2025.44
NMLCL000725,85.83342666736979,78.6731009532352,7.160325714134519,-8.34211797448437,18.254090558513997,0.63,0.6,-4.76190476190477,2.6100000000000096,2.75,-36.25277504126729,-32.8689714426232,-9.333916078954491,8.786316190338269,11.716570513978601,33.350203431815096,7.62,19.779999999999895,0.0,0.0,2.96000000000004,11.1699999999998,0.0,0.0,13.57,8.49999999999994,0.0,0.0,-30.7692307692308,-30.7692307692308,-0.16028145423363402,-83.59754550944791,98.27504447332943,44.01,4.42638254609813,23.1907894736868,52.0,268.560970358728,0,29.0,104.96143169825199,2107.47
NMLCL000726,81.40685428651179,77.7516299988269,3.65522428768494,-4.49006944159808,8.82795203682477,0.71,0.7,-1.4084507042253402,4.23000000000002,4.31999999999994,-22.3110607463729,-21.5090180308176,-3.5948210830167,12.968932670646,15.1673278943039,16.9512424768294,10.99,28.3900000000001,0.0,0.0,4.5200000000001,14.320000000000201,0.0,0.0,18.825,10.3949999999999,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.135361957875359,-82.4462736004802,128.587554659141,58.48,3.99058195906736,16.379310344827,36.0,277.038383226949,0,34.5102033970682,69.5963730470914,2039.93
NMLCL000727,83.78100666623591,78.5576906688632,5.22331599737271,-6.23448703377508,9.23032413464844,0.68,0.67,-1.47058823529414,3.240000000000009,3.45000000000005,-28.843941210873798,-26.3299049630639,-8.71599421670617,9.67336285699549,12.2804814537085,26.951522808095998,11.36,28.4900000000002,0.0,0.0,4.18000000000006,13.430000000000101,0.0,0.0,18.735,9.959999999999921,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.14638555760088698,-80.87264158208221,136.716895760878,56.474999999999895,4.05805208368558,18.7390542907147,36.5,208.70862753441202,0,29.0,79.4820878056518,2027.77
NMLCL000728,83.94543999964729,80.4835600011294,3.46187999851792,-4.12396432555772,9.03084155885512,0.65,0.65,0.0,3.1599999999999704,3.1700000000000697,-31.272298171427497,-30.725569981912894,-1.7482827341871598,14.8750222220627,16.9164968415369,13.724178619688,9.89999999999998,25.1500000000001,0.0,0.0,3.80999999999983,12.72,0.0,0.0,16.575,9.32500000000016,0.0,0.0,-41.6666666666667,-33.3333333333333,-0.14797058344801098,-83.82552948093759,128.247589528285,54.42000000000011,3.92844630209931,17.3770491803261,40.0,240.32582759176896,0,29.0,116.65791498575199,2027.49
NMLCL000729,89.52838400090548,84.7259911132392,4.80239288766631,-5.36410093989605,7.7597572686839005,0.61,0.58,-4.918032786885269,2.72000000000003,2.71000000000004,-38.4847922796924,-37.7891115038544,-1.80767709692186,15.150250999858804,17.6825010622077,16.714244947971302,9.309999999999947,24.9400000000003,0.0,0.0,3.5900000000000296,12.8399999999999,0.0,0.0,17.125,9.620000000000061,0.0,0.0,-40.0,-40.0,-0.217651539884645,-87.9281261908484,106.881508401597,64.8000000000002,3.74884349687729,19.129878438894803,36.0,572.999021690773,0,30.5071862842373,68.63381589094911,2030.9
NMLCL000730,88.22382833306999,84.551866666051,3.671961667018991,-4.16209740202646,8.36700616934205,0.61,0.57,-6.557377049180349,2.48000000000002,2.4699999999999105,-42.2336021503567,-41.8687164060287,-0.863970217432466,16.5155049998154,18.8638628568362,14.219110206119199,8.45000000000005,21.63,0.0,0.0,3.12,11.7700000000001,0.0,0.0,14.84,8.995,0.0,0.0,-40.0,-40.0,-0.209742541030884,-91.0221272452279,94.50091727164141,65.0100000000002,3.6931187880791496,25.1896813353579,34.0,259.340027859358,0,30.505611989783397,87.89266645276659,2025.71
NMLCL000731,86.1970826663291,82.4540960019156,3.74298666441344,-4.3423588695021405,7.94226865882469,0.64,0.63,-1.5625,3.3400000000000296,3.490000000000009,-29.752050185201398,-28.018583381484397,-5.82637765440191,13.174764952244502,15.330759999465101,16.3645807347271,10.74,27.6600000000001,0.0,0.0,4.110000000000009,13.4799999999999,0.0,0.0,18.35,9.94999999999999,0.0,0.0,-36.363636363636395,-36.363636363636395,-0.15067388896841102,-81.51357643282171,137.773248708637,56.395,3.97526653594788,16.903073286051303,37.5,376.167086063265,0,29.0,70.579773503601,2036.88
NMLCL000732,82.9685800007798,78.46019666842541,4.5083833323544,-5.433844151981421,12.9230171925844,0.63,0.62,-1.58730158730161,2.96000000000004,3.06999999999994,-33.0810667231963,-31.170606732224197,-5.77508581255183,14.9513774998824,17.2335659995008,15.2640684755392,9.560000000000061,24.05,0.0,0.0,3.7599999999999913,12.5,0.0,0.0,15.8749999999999,9.05000000000001,0.0,0.0,-33.3333333333333,-25.0,-0.10070493454179302,-79.7324737537194,125.68327087586901,47.67000000000011,4.39480717581176,19.116632160111198,45.5,351.703250753911,0,29.0,118.11584341296499,2035.51
NMLCL000733,89.27838400083309,85.1731786655404,4.1052053352927205,-4.59820748464087,8.11101627758734,0.6,0.56,-6.66666666666669,2.35000000000002,2.33999999999992,-43.1255135845747,-42.4857276347243,-1.4835439550086,12.0665729229184,14.243423999711098,18.0403424460155,10.17,25.8299999999999,0.0,0.0,3.7499999999998894,12.74,0.0,0.0,17.305,9.57499999999999,0.0,0.0,-30.0,-30.0,-0.140673356466285,-85.1020192041818,115.3571224835,58.6199999999999,3.948441546346221,21.0089399744578,37.0,353.975447562662,0,29.0,110.538453784958,2034.9
